Gene	ALL1	ALL2	ALL3	ALL4	ALL5	ALL6	ALL7	ALL8	ALL9	ALL10	ALL11	ALL12	ALL13	ALL14	ALL15	ALL16	ALL17	ALL18	ALL19	ALL20	ALL21	ALL22	ALL23	ALL24	ALL25	ALL26	ALL27	AML1	AML2	AML3	AML4	AML5	AML6	AML7	AML8	AML9	AML10	AML11
L76380_at	-0.959014698	-0.741457705	-0.432490568	-0.468502558	-1.107854081	-0.51271849	-0.552809054	-0.393817473	-0.797023289	-0.923479118	-0.54195037	-0.702260335	-1.162064834	-0.738944384	-0.906075751	-1.229683082	-0.536839426	-0.98948896	-1.177368156	-1.283959563	-1.497744133	-0.132502908	-0.568331983	-0.800448018	-0.600291833	-1.009660242	-0.067826383	-0.528392069	-1.009334844	-0.9870827	-0.427018972	-0.284950235	-0.153648705	-0.537699112	-0.651422752	-0.553295852	-0.580112548	-0.508553718
L76703_at	-0.45489327	-0.191594944	-0.542748427	-0.646723884	-0.235150743	-0.762922939	-1.013383612	-0.624957556	-0.393799653	-1.0003114	-0.051726347	-0.88427426	-0.358978722	-0.443396552	-0.396713307	-0.585653427	-0.802949707	-0.696858462	-0.65682722	0.027918793	0.202999369	-0.703549839	-0.29437705	-0.475417121	-0.802336407	-0.739116905	-1.057510921	-1.202003446	-0.589152868	-0.932092526	-0.872021357	-0.480607701	-0.666341728	-1.02529583	-1.666176313	-1.231650578	-0.699832592	-0.580006645
L77561_at	-0.543876296	-0.399346551	-0.264082325	-0.183844099	-0.804527676	0.058078138	-0.043577668	-0.042175259	-0.508467406	-0.487481737	-0.854554814	-0.180247995	-1.010846782	-0.461351792	-1.108376877	-0.354964388	-0.793407657	-0.508094781	-0.726849574	-0.634437098	-0.223928467	-0.2511038	-0.329919551	-0.907695629	-0.467227074	-0.573776278	0.033831124	-0.288286071	-0.784667971	0.058785712	-0.186837174	-0.34343518	-0.031900145	-0.454544065	-0.058215739	-0.303754776	-0.112618811	-0.018344024
L77730_at	-0.894770109	-0.885959701	-0.950421218	-0.952898907	-1.661394805	-0.991344706	-0.926250742	-0.815111656	-1.259408923	-0.918617838	-1.290817784	-0.897741292	-0.987560232	-0.975724558	-1.279589018	-0.675411587	-1.053548051	-0.721332573	-1.253654859	-0.87169314	-1.096362587	-0.449217616	-0.47580498	-1.256858887	-0.764822958	-0.731644001	-0.214893181	-1.033533885	-1.176085244	-0.764625159	-0.699334059	-0.762620865	-0.80369947	-0.989824069	-0.722360152	-0.694717395	-0.976313516	-1.535769888
L78440_at	-0.118052658	0.641944697	0.227559335	0.08200653	-0.516243118	0.021997506	0.012960747	0.306597904	-0.187616279	-0.035132746	-0.139583068	-0.170182797	-0.396027638	0.279323914	-0.54779434	-0.130986181	0.083240419	0.046024528	-0.169821529	-0.463202758	-0.105357533	-0.056401895	0.042443146	-0.546862038	-0.269311661	-0.356927362	0.067794962	-0.146073432	0.318066184	-0.206255184	-0.436543823	0.013603292	0.017744241	0.005396276	-0.113985422	-0.193905071	0.167791331	0.108970096
M10014_cds1_at	-1.345500037	-1.568515307	-0.944051181	-1.902313779	-1.740346744	-1.800896382	-1.51782688	-0.970717052	-1.349309116	-2.807513607	-1.263408042	-1.368585987	-1.524559342	-1.724059722	-2.039430306	-1.206086309	-1.662387089	-1.555278916	-1.374844182	-2.158170957	-1.219029988	-0.782747751	-1.481800713	-1.684112289	-3.073731107	-1.616590785	-1.366404384	-0.911864173	-1.582254368	-1.690271547	-1.072541521	-1.176837871	-0.510826642	-1.448796673	-0.419219499	-1.640056711	-0.863894371	-1.682153642
M10612_at	-0.000985828	-1.192795619	-0.32849182	-0.526190102	-0.451832854	-1.215714909	-0.85084444	-0.438161493	-0.533105872	-1.495835911	-1.729346284	-1.899088398	-0.719662385	-2.050441286	-1.87585219	-0.745601608	-1.362209141	-0.750866149	-0.768660761	-0.429430063	-0.720185647	-1.444507674	-0.824727779	-0.664160401	-0.68005834	-0.637134492	-0.218643254	-1.228396372	-0.238716362	0.85705303	1.015508398	-1.107353299	-0.717084693	0.056633683	-0.909857234	-0.240805927	0.035757485	-0.347850084
M10901_at	-0.021911674	-0.421880419	-1.423908294	-0.078061275	0.009040311	-1.013315854	0.832668564	0.444879027	-0.747865409	-0.8761857	0.488450264	-0.376890215	0.249716516	-0.720142129	-0.042157942	-0.517233415	-0.82977729	-0.449984778	0.693574996	0.36752452	0.810801424	0.352119594	-0.58820389	0.850197167	-0.410911174	-0.04423118	-0.307832035	-0.64093255	-0.784667971	-0.732684524	-0.488568434	-1.102920134	-0.172786048	-0.83596382	-0.710744841	-0.354588251	-0.316679872	-0.412162808
M11119_at	0.787050817	0.476934474	0.815158192	0.951459618	0.305995255	0.506730393	1.203373408	0.466471373	0.27113265	0.559110293	0.470015003	0.54681402	0.24336761	0.608861122	0.251913035	0.690208797	0.515844642	0.734849356	0.458243101	0.456374942	0.89063684	0.80558533	-0.148689465	0.98698289	0.377177983	0.400286921	1.044782198	0.55932884	0.305260733	0.253422197	0.329362384	0.673638807	0.794274251	0.508828813	0.640625606	0.456865408	0.524290083	0.641150174
M11147_at	1.749881024	2.492348123	1.748398678	1.991520802	2.110896703	1.945750416	1.697080539	2.06583184	1.981824188	1.764363733	1.801881518	2.710235346	1.766897589	2.508130325	1.959046808	1.490789907	2.161620551	2.416979865	1.72154671	2.045243752	1.355296515	1.997773773	1.602229979	1.824631973	2.545391121	1.714364601	1.6335741	2.588010645	2.336284715	2.419158991	2.37865321	2.606191696	2.489008477	2.441865904	2.25352063	2.414957566	2.471574414	2.581781141
M11353_at	2.62039737	2.438372169	2.572833056	2.60061972	2.486886855	2.362786936	2.652625488	2.665178017	2.359589435	2.241591697	2.532725824	2.339952309	2.308094322	2.675649526	2.289993093	2.6133021	2.352722117	1.743866588	2.43609063	2.146557672	2.549383346	2.482175265	2.390413261	2.643174191	2.053811488	2.205190531	2.59796312	2.340740209	2.108558155	1.942334071	2.243135254	2.547175058	2.023222191	2.19710376	2.509820189	2.00463101	2.326459511	2.242943174
M11726_at	-0.514652758	-0.686920871	-0.428988997	-0.112346644	-1.145802804	-0.539563655	-1.004688541	-0.587110384	-2.375194231	-0.512906038	-0.631818593	-0.145612928	-1.645032814	-0.596574063	-1.005005334	-0.840791869	-2.217624511	-2.421866593	-0.345306838	-1.134707121	-0.76875823	-0.319272757	-0.447210715	-0.62748337	-0.431889081	-0.546845881	-0.725890827	-0.466751907	-0.993903431	-0.475710957	-0.231479557	-0.213347501	-0.220606794	-0.389418069	-0.298971237	-0.985723143	-0.443561215	-0.553742607
M12174_at	0.002654673	-0.379414468	-0.664578866	0.117112037	0.216677167	-0.011195766	-0.535225211	0.775569471	-0.452578196	0.447710372	0.241275927	0.589362994	0.030371137	-0.717049398	-0.753481069	-0.666286291	-0.896908364	-1.509585041	-0.58238537	0.164976944	-2.542242753	0.622611059	-0.647365509	-0.223725605	0.774058812	-0.938860152	-0.055382109	-0.200958778	-0.347043374	0.129423472	-0.517282445	0.250802419	0.147472319	-0.071613223	-0.332265739	-0.53316044	-0.255267952	-0.135793142
M13149_at	-0.929867376	-0.928719752	-0.714184466	-0.666255959	-1.291940067	-1.384352539	-1.209136576	-0.73209744	-1.231534828	-1.267690952	-1.636789126	-0.707473253	-1.998560135	-0.95903259	-1.44187408	-1.028815978	-1.756480283	-0.944439003	-0.962831565	-1.767398301	-1.333220991	-0.720462078	-0.946499782	-1.01421666	-1.298337109	-1.075857331	-0.757638885	-1.050633447	-0.670407343	-2.115880199	-2.275645072	-1.05983587	-0.77380894	-0.80075856	-0.703091413	-0.888793306	-0.699832592	-1.017853057
M13194_at	-0.319713333	-0.005722273	-0.140566821	-0.093601581	0.094479344	-0.121974057	-0.154992613	-0.936477028	-0.075306172	0.326381655	-0.219232959	0.165958824	0.087227902	0.010451949	0.196634522	0.619362435	-0.634360927	-0.071675031	0.697495176	0.498208348	0.376338615	-0.17355785	0.379746623	0.005709481	0.090892998	0.481757315	0.249945938	0.216765433	-0.116414616	-0.084828994	0.316793221	0.345036595	-0.828984998	0.084034347	0.029163782	0.263353241	0.296936199	-0.843665281
M13450_at	0.954836834	0.828017264	1.192791536	1.009661683	0.996016281	0.89876238	1.122221215	0.438292426	1.246255872	0.82031011	1.289371826	0.591119514	0.7886936	0.891298438	0.966335048	0.721787688	1.012018665	0.510433789	0.452012381	1.014865994	0.747047131	0.50397159	0.833149264	1.241823244	0.919732537	0.730205778	0.439350272	0.761331331	0.612566135	0.524206873	0.542136501	0.640272961	0.667074242	0.778783917	0.783030587	0.275821783	0.569227132	0.588474323
M13666_at	-0.523539283	-1.233155714	-0.422028184	-0.755536624	-0.697253711	-0.875775141	-1.712962691	-0.572433009	-1.101089688	-0.395847377	-0.56345854	-0.784672835	-0.943020587	-1.230216454	-0.947494386	-0.58291435	-1.325113239	-0.846638244	-1.694791495	-1.718214381	0.075526697	-0.301659219	-0.833811704	-1.204454531	-0.115066707	-0.48464704	-0.494754642	-1.033533885	-0.843549416	-0.900151892	-0.769735693	-0.972211427	-0.849200104	-0.850480246	-0.812952706	-0.868055867	-0.922060355	-0.652665303
M13792_at	1.302773943	2.198593526	2.572833056	1.759983462	1.205212524	2.682512073	1.905258755	1.276938932	2.369464393	2.204427407	2.079831472	1.11122519	1.568545457	1.420442179	2.001357409	2.325958976	1.830671354	1.183463805	1.198694992	1.943189146	1.372678297	1.03187411	2.582814242	1.818729844	1.21682847	1.438022084	1.258627964	1.062154105	0.170861198	0.141226992	0.80849563	1.478096119	0.50027266	0.300114917	1.328216625	0.478559584	0.132042398	1.172932821
M13934_cds2_at	2.572687965	2.326156054	2.572833056	2.649467488	2.509610345	2.682512073	2.727354344	2.552764849	2.409064149	2.652100775	2.557806748	2.74371845	2.377269154	2.675649526	2.373748741	2.69101113	1.905538266	2.808600598	2.715978432	2.0733842	1.395125669	2.747161431	2.75986609	2.625967668	2.6853682	2.641926329	2.762551154	2.588010645	2.595709134	2.400639118	2.583688127	2.360130527	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.581781141
M14016_at	-0.632938384	-0.519198517	-0.114689282	-0.470735439	-0.371376537	-0.456177495	-0.322999488	-0.438161493	-0.283444395	-0.123749316	-0.417315111	-0.556805177	-0.421767921	-0.463623742	-0.474092903	-0.296882043	-0.81992003	-0.441183678	-0.020152828	-0.222306232	-0.410602067	-0.60180596	-0.251524511	-0.411536533	-0.001480721	-0.48464704	-0.305742374	0.261626285	0.491677438	-0.389786938	0.115290816	-0.318855479	0.072291714	-0.223699139	-0.165843691	-0.517855356	1.100680998	0.944381148
M14123_xpt2_at	-1.040588418	-1.577690743	-1.222497452	-1.315004695	-1.37669477	-1.742006217	-1.980445915	-1.275931843	-1.200185301	-0.588244058	-1.094690517	-0.42493025	-0.896860343	-1.083603263	-1.157451706	-0.237202385	-1.239107153	-0.82748942	-0.675653823	-0.897963604	-1.042256616	-2.192558105	-0.647365509	-1.436995574	-0.815252075	-0.698865748	-2.098105641	-1.6730796	-0.471843472	-2.31873083	-0.504098407	-0.96094407	-1.797025024	-0.594641363	-0.48664869	-2.862091691	-0.684910407	-1.917492158
M14158_cds4_at	-0.420538566	-0.572858092	-0.743865423	-0.299440499	-0.999311063	-0.344569688	-0.646654123	-0.509363567	-0.501034998	-0.352626621	-1.047433823	-0.260535217	-0.603212751	-0.237919021	-1.529122074	-0.706578716	-0.674398481	-0.492388477	-0.609910394	-1.292934503	-0.734406422	-0.548670385	-0.055929294	-1.648963919	-1.075564523	-0.411981185	-0.594885859	-0.872688659	-0.881434357	-0.832898717	-0.32932235	-0.29834771	-0.213797421	-1.383149115	-1.273369636	-0.401530321	-0.189083787	-0.266483527
M14219_at	-1.351328965	-0.770235598	-1.396677768	-0.914075019	-0.181461765	-1.267978182	-1.2960141	-1.4082591	-0.699159794	-1.161309086	-0.14591639	-0.86453009	-0.182274662	-0.84711627	-0.602185099	-0.759030049	-0.376595664	-1.170777261	-0.415681543	-0.187136265	-0.476938216	-0.924737839	-1.135794742	-0.897041524	-0.962941157	-1.256108309	-1.823793769	-1.141921806	-0.107841853	-0.735818105	-1.030126286	-0.689419581	-1.205376717	-1.057644229	-0.997630285	-0.997734217	-1.224421732	-1.38230883
M14676_at	0.832511466	0.541946588	1.113749273	0.321765615	0.011579104	0.954776255	0.696520827	0.666769084	1.100592694	0.718168928	0.884514456	0.87980684	0.86807025	0.992165182	0.057762967	0.20911617	0.414064311	0.177372524	0.609981393	0.373982891	0.778551402	0.572024148	1.094233304	0.33016892	0.400421223	0.994809888	0.799640116	0.365636866	0.265363415	0.285502888	0.404819707	0.847350371	0.417289487	0.245200205	0.605674895	0.513412319	0.616545811	0.451184568
M14764_at	-0.178665121	-0.630509429	-0.341023962	-0.488815841	-0.769399957	-0.450742462	-0.300085606	-0.529868921	-0.671285699	-0.292002309	-0.582781149	-0.211307475	-0.31411953	-0.732629544	-0.840526176	-0.793588685	-0.526495502	-0.795044526	-0.979552654	-0.77264104	-0.378213943	-0.248776869	-0.558579286	-0.594797597	-0.461685348	-0.67428158	-0.209299626	-0.323142658	-1.009334844	-0.312697559	-0.723252918	-0.614689266	-0.288996906	-0.627452003	-0.282815983	-0.29885108	-0.467655685	-0.293929223
M15059_at	0.137951229	-0.523926064	-0.323838784	-0.195034204	-0.531305445	0.026416352	0.420640072	0.009364546	-0.334479202	-0.192797543	-0.789838271	-0.107950197	-1.05464606	-0.237919021	-0.580996789	-0.574751211	-0.438837575	0.930077723	-0.39150859	-1.153231052	-0.127115454	-0.07288379	-0.148689465	-0.409554302	-0.429235836	-0.414464291	-0.257105668	0.083920426	-0.646866613	0.499188169	-0.098390594	0.176737988	0.09314202	-0.110779337	0.310004405	-0.039766417	-0.071746977	-0.098551489
M15182_at	0.640545433	0.212140048	0.441296405	0.184223538	0.537164908	0.49393135	0.330693013	0.014228778	0.541871965	0.384468039	0.222736109	0.535539392	0.420523114	0.568502204	0.589966254	0.353018738	0.204247746	0.229470771	0.399327299	1.000135769	0.657539843	0.19245398	0.526149211	0.53791685	0.231310831	0.494422415	0.050307164	0.3374673	0.820394955	1.057187609	0.976373191	0.334020339	-0.026474983	0.661264261	0.557734876	0.705456623	0.642550883	0.257666393
M15205_at	0.287605591	0.128921695	0.592908328	0.536043611	-0.265244131	0.59443781	0.528593599	0.283098092	0.624993056	0.690079175	0.140502673	0.070202849	0.960464266	0.126621681	0.600836446	-0.310532451	-0.131650204	0.781064248	0.409776458	0.066079067	-0.043873434	0.275808689	0.355567272	0.311008498	0.390279274	0.470505955	0.171525501	0.950910551	0.815904171	0.194889998	0.479459511	0.098620468	0.720936723	0.362501135	0.627881352	0.695207276	0.897950133	0.932969419
M15661_at	0.231015864	0.729094528	0.649816274	0.637932727	0.621238271	0.824283668	0.64436207	-0.448572129	0.683020263	0.564138195	1.360239192	0.732567517	0.308783677	0.691523408	0.833653037	0.388349182	-0.242589516	0.799816284	0.542197363	0.783902732	1.10246956	0.294453064	0.571855787	0.819408005	0.198797012	0.273875099	0.154912153	0.587983361	1.204895134	0.747107502	0.746112182	0.358221131	0.936515174	0.660104209	0.51466746	0.48152494	0.929796511	0.562978469
M15990_at	-0.508047627	-0.191594944	-0.676133739	-0.873347774	-1.661394805	-1.024537978	-1.072185343	-0.454880536	-0.872460569	-0.647411271	-0.185044431	-0.476369796	-1.030002782	-0.781204645	-1.062318845	-0.939931251	-0.712182463	-0.577653867	-0.546062384	-0.709690257	-0.441407226	-0.60180596	-0.984227839	-1.385075258	-0.4984297	-0.552751418	-0.342001984	-0.726533514	-0.436766064	-0.60108365	-0.586798121	-0.771495103	-0.053963699	-0.747396221	-0.986804635	-1.043449205	-0.641813632	-0.707174639
M16038_at	-0.569404218	-0.022924903	-1.741304827	0.23775956	0.09333846	-0.413722162	-0.575966361	-0.875353411	-0.881294194	-1.0003114	-2.206880229	0.059348932	-0.586778785	-0.06625462	0.236280072	-0.619251181	-0.437299417	0.101179166	-1.868285764	-0.308922357	0.047924533	-0.505398233	-3.187977961	-0.249530718	-1.816148317	-0.546845881	-0.144959883	-0.005329594	0.855312477	1.082111886	0.459396095	1.113076435	1.163390561	0.799121471	0.304426502	1.051300174	1.019040702	0.189838631
M16282_at	-0.469448262	-0.912896441	-0.306989097	-0.433562246	-0.80812868	-0.501077615	-0.338626881	-0.33320104	-0.760514628	-0.418396123	-0.750672736	-0.642456876	-0.645919878	-0.565135704	-0.756775521	-0.268369514	-0.519671288	-0.339924643	-0.426671136	-0.882091733	-0.361160317	-0.103080955	-0.271535396	-0.391920793	-0.227291853	-0.120928881	-0.194565053	-0.523832339	-0.767934993	-0.585501949	-0.363438478	-0.348797656	-0.191056001	-0.325216571	-0.374594404	-0.392278169	-0.564802361	-0.345859866
M16405_at	0.097708639	-0.796744687	0.135438544	-0.643970363	-0.575625708	-0.234539078	0.201351669	0.009364546	-0.519745756	-0.113387847	-0.421842868	-0.954251184	-0.622845057	-0.75494483	-0.822289594	-0.386690347	-0.073412202	0.038054121	0.011979873	-0.642013906	-0.483596972	-0.010669705	-0.676807203	-0.486189155	-0.418712039	0.191848428	0.25208126	0.197167305	-0.531935868	-0.714152925	-0.164602503	-0.217934793	0.219605867	0.212802014	0.326514743	0.109046428	-0.478863555	0.053290994
M16447_at	-1.073820135	-0.96554904	-0.685490319	-0.824219721	-0.159082619	-1.623808787	-0.865398652	-0.982445287	-0.757968898	-0.73788344	-1.256704586	-1.984740097	-0.502233008	-0.50801561	-0.675501594	-1.700856652	-0.81992003	-1.682439238	-0.735033868	-0.503296126	-0.261858528	-1.091838636	-1.122547188	-0.473279126	-0.623718259	-0.720565802	-0.983517839	-0.565811621	-0.942443966	-0.555276724	-0.335605613	-0.711267874	-0.795439825	-0.76370206	-1.054004219	-1.026510172	-0.611683366	-1.325634619
M16961_at	-1.470322252	-1.25111749	-1.258280238	-3.696644044	-1.298663	-1.10796812	-0.887709467	-1.710139517	-1.499849825	-1.436918589	-1.488391708	-1.306394353	-1.300886443	-1.859015027	-1.627881378	-1.014857941	-1.596703476	-1.395927175	-1.680782094	-1.810987669	-0.661700556	-0.953081819	-1.16297123	-1.010171382	-0.937150693	-1.042064207	-0.761242534	-1.610939177	-0.942443966	-1.397259178	-1.117416951	-1.076803958	-1.455464036	-1.877942112	-1.173086304	-1.173755485	-1.390762348	-1.57224075
M17262_at	-0.758315566	-0.786697264	-0.615498477	-0.274303185	-1.399398297	-0.335172897	-0.356559061	-1.448252716	-0.821395044	-0.585085717	-0.720039293	-0.295308325	-0.776585517	-0.578090685	-0.508851213	-0.660258302	-1.25977845	-0.366051974	-0.357867705	-0.761405571	-0.076738367	-0.531739641	-1.176916058	-0.806765942	-0.773005023	-0.457919548	-0.688666524	-0.510303199	-0.208520952	-0.582936163	-0.286712451	-0.68404561	-0.365180982	-0.329085241	-0.582821571	-0.354588251	-0.403650412	-0.372130598
M17733_at	2.579667836	2.492348123	2.572833056	2.665226001	2.533670092	2.682512073	2.727354344	2.665178017	2.409064149	2.652100775	2.557806748	2.74371845	2.490835692	2.617560605	2.432585106	2.695565737	2.30434393	2.810251116	2.635301407	2.089615103	2.549383346	2.386298015	2.75986609	2.648674439	2.691103036	2.623841268	2.589246588	2.312958567	2.291150571	2.419158991	2.481786155	2.602999693	2.489008477	2.535419746	2.694420654	2.414957566	2.390231267	2.537963494
M17885_at	2.680886391	2.492348123	2.572833056	2.676303463	2.56005358	2.682512073	2.727354344	2.665178017	2.409064149	2.652100775	2.557806748	2.74371845	2.490835692	2.675649526	2.432585106	2.695565737	2.352722117	2.810251116	2.715978432	2.109473833	2.549383346	2.747161431	2.75986609	2.648674439	2.691103036	2.677143933	2.762551154	2.588010645	2.595709134	2.419158991	2.583688127	2.606191696	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.581781141
M17886_at	2.610598562	2.492348123	2.572833056	2.676303463	2.56005358	2.682512073	2.727354344	2.665178017	2.409064149	2.652100775	2.557806748	2.74371845	2.490835692	2.675649526	2.432585106	2.695565737	2.301946723	2.810251116	2.715978432	1.986824967	2.549383346	2.747161431	2.75986609	2.648674439	2.691103036	2.677143933	2.762551154	2.588010645	2.595709134	2.415255683	2.583688127	2.606191696	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.581781141
M18000_at	2.680886391	2.492348123	2.572833056	2.676303463	2.56005358	2.682512073	2.727354344	2.653459624	2.409064149	2.652100775	2.557806748	2.74371845	2.490835692	2.675649526	2.432585106	2.695565737	2.352722117	2.810251116	2.715978432	2.146557672	2.549383346	2.747161431	2.75986609	2.648674439	2.691103036	2.677143933	2.762551154	2.588010645	2.595709134	2.419158991	2.583688127	2.606191696	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.581781141
